epoch,train_loss,train_eval,test_loss,test_eval
30,0.8641057056570158,[0.0; 0.0; 0.0; 0.0; 0.0],0.8852058900030035,[0.6988298296928406; 0.7843136787414551; 0.38863497972488403; 0.887543797492981; 0.7845855355262756]
31,0.8329840334045966,[0.0; 0.0; 0.0; 0.0; 0.0],0.8860754862166288,[0.7142747640609741; 0.7790042161941528; 0.3910333812236786; 0.8836430311203003; 0.7873982191085815]
32,0.8559795012800372,[0.0; 0.0; 0.0; 0.0; 0.0],0.8739427756844905,[0.7193033695220947; 0.7649944424629211; 0.38280367851257324; 0.8909288644790649; 0.7857505083084106]
33,0.8238792856271167,[0.0; 0.0; 0.0; 0.0; 0.0],0.8410448024147436,[0.7030466794967651; 0.7853996753692627; 0.40003064274787903; 0.890150785446167; 0.7980927228927612]
34,0.8330015296704458,[0.0; 0.0; 0.0; 0.0; 0.0],0.8313809277718527,[0.7295670509338379; 0.7880439758300781; 0.4025087058544159; 0.8936009407043457; 0.8100925087928772]
35,0.7987187340296393,[0.0; 0.0; 0.0; 0.0; 0.0],0.8597211952795062,[0.7073723077774048; 0.7953017950057983; 0.4347264766693115; 0.884300947189331; 0.7774167060852051]
36,0.8050812156521459,[0.0; 0.0; 0.0; 0.0; 0.0],0.8659446563637048,[0.7054706811904907; 0.7922311425209045; 0.42289721965789795; 0.8927807807922363; 0.7906683683395386]
37,0.8020122939387694,[0.0; 0.0; 0.0; 0.0; 0.0],0.8449622120773583,[0.7348079085350037; 0.7816025614738464; 0.4414624273777008; 0.8950856924057007; 0.8121549487113953]
38,0.782422202838704,[0.0; 0.0; 0.0; 0.0; 0.0],0.8408842379586738,[0.7084552049636841; 0.8084497451782227; 0.4117642045021057; 0.8944353461265564; 0.8036322593688965]
39,0.7811911266634269,[0.0; 0.0; 0.0; 0.0; 0.0],0.8680449034038343,[0.7278761863708496; 0.7992961406707764; 0.39909684658050537; 0.891461968421936; 0.7909083962440491]
40,0.7900561436385771,[0.0; 0.0; 0.0; 0.0; 0.0],0.8851144868030882,[0.7256624698638916; 0.7999895811080933; 0.4361088275909424; 0.8921238780021667; 0.8034339547157288]
41,0.7642649339787481,[0.0; 0.0; 0.0; 0.0; 0.0],0.8383114463404605,[0.7275084853172302; 0.8001822233200073; 0.45058929920196533; 0.8907955288887024; 0.8188211917877197]
42,0.7486245784801626,[0.0; 0.0; 0.0; 0.0; 0.0],0.8248245904320165,[0.7400686740875244; 0.8019995093345642; 0.45025399327278137; 0.894402801990509; 0.8225538730621338]
43,0.8471438175531939,[0.0; 0.0; 0.0; 0.0; 0.0],0.999326369218659,[0.6667207479476929; 0.7766983509063721; 0.40732070803642273; 0.8732448220252991; 0.7639949321746826]
44,0.8447325880953808,[0.0; 0.0; 0.0; 0.0; 0.0],0.8346560158227619,[0.717826247215271; 0.7883056402206421; 0.3952924609184265; 0.8940200805664062; 0.814519464969635]
45,0.7808198994621799,[0.0; 0.0; 0.0; 0.0; 0.0],0.848321981597365,[0.7225115895271301; 0.7996567487716675; 0.40786266326904297; 0.8953118324279785; 0.8092103004455566]
