epoch,train_loss,train_eval,test_loss,test_eval
13,0.8677115825890969,[0.0; 0.0; 0.0; 0.0; 0.0],0.9122167794327987,[0.6787993907928467; 0.7918806076049805; 0.2989279627799988; 0.8736144304275513; 0.7326194643974304]
14,0.8423164388201884,[0.0; 0.0; 0.0; 0.0; 0.0],1.0743571143401296,[0.7131603956222534; 0.7656695246696472; 0.3066233694553375; 0.8775279521942139; 0.7291847467422485]
15,0.8029481214666472,[0.0; 0.0; 0.0; 0.0; 0.0],0.9862951458546153,[0.676159679889679; 0.7925863265991211; 0.31878894567489624; 0.8928115367889404; 0.721824049949646]
16,0.7938250755895315,[0.0; 0.0; 0.0; 0.0; 0.0],1.0052758789899057,[0.7405037879943848; 0.8110287189483643; 0.3131983280181885; 0.8973323106765747; 0.7397950887680054]
17,0.7598960794360432,[0.0; 0.0; 0.0; 0.0; 0.0],1.0029904946946262,[0.736940324306488; 0.8212417960166931; 0.3770970106124878; 0.8873987197875977; 0.7276627421379089]
18,0.7398933111700264,[0.0; 0.0; 0.0; 0.0; 0.0],0.9725138670519778,[0.7363476753234863; 0.807559072971344; 0.4043731093406677; 0.8955498337745667; 0.7415350675582886]
19,0.7182898183268953,[0.0; 0.0; 0.0; 0.0; 0.0],0.9081848420594868,[0.6960368156433105; 0.8009192943572998; 0.3575170040130615; 0.8991003036499023; 0.7769044637680054]
20,0.7165000165008815,[0.0; 0.0; 0.0; 0.0; 0.0],0.9010611605225948,[0.7450070381164551; 0.8013100624084473; 0.3589687943458557; 0.8973062038421631; 0.7698607444763184]
21,0.7009999817833469,[0.0; 0.0; 0.0; 0.0; 0.0],0.8552648801552621,[0.7022135257720947; 0.8265379667282104; 0.3811397850513458; 0.8959509134292603; 0.7891463041305542]
22,0.6600753664970398,[0.0; 0.0; 0.0; 0.0; 0.0],0.9785033255292658,[0.7473914623260498; 0.8196557760238647; 0.41796499490737915; 0.9064270257949829; 0.7846208810806274]
23,0.6386189551542927,[0.0; 0.0; 0.0; 0.0; 0.0],0.8687989387595862,[0.7056077718734741; 0.7842101454734802; 0.38653939962387085; 0.8864584565162659; 0.7404471039772034]
24,0.643701844262761,[0.0; 0.0; 0.0; 0.0; 0.0],0.9179754727765134,[0.7350529432296753; 0.8054971694946289; 0.3827303647994995; 0.9097352027893066; 0.7873654365539551]
25,0.6113905972466037,[0.0; 0.0; 0.0; 0.0; 0.0],0.9490189217684561,[0.7587187886238098; 0.8060963749885559; 0.460895836353302; 0.9040939807891846; 0.7797796726226807]
26,0.6035366997813547,[0.0; 0.0; 0.0; 0.0; 0.0],0.899487368893205,[0.7309105396270752; 0.7762695550918579; 0.43410927057266235; 0.9083588719367981; 0.7595076560974121]
27,0.6004588441475075,[0.0; 0.0; 0.0; 0.0; 0.0],0.928529561611644,[0.7514011859893799; 0.8325387835502625; 0.425353467464447; 0.9157713651657104; 0.7768024206161499]
28,0.5801673717056679,[0.0; 0.0; 0.0; 0.0; 0.0],0.8617842385643407,[0.7422772645950317; 0.8316472768783569; 0.42430442571640015; 0.9132701754570007; 0.8013663291931152]
29,0.5653628587196468,[0.0; 0.0; 0.0; 0.0; 0.0],0.907342697444715,[0.7398194074630737; 0.8254897594451904; 0.4306478500366211; 0.9121103882789612; 0.7685558795928955]
30,0.5591500525179814,[0.0; 0.0; 0.0; 0.0; 0.0],0.8986319261684752,[0.725418210029602; 0.8326659202575684; 0.46916520595550537; 0.9115314483642578; 0.7624068856239319]
31,0.5444944199610493,[0.0; 0.0; 0.0; 0.0; 0.0],0.8595872552771318,[0.73282790184021; 0.7887759208679199; 0.4247519075870514; 0.90650475025177; 0.7727788090705872]
32,0.5376117520248127,[0.0; 0.0; 0.0; 0.0; 0.0],1.1075752743503504,[0.7472435235977173; 0.832277238368988; 0.4921536445617676; 0.9145572185516357; 0.781589150428772]
33,0.5319840360687795,[0.0; 0.0; 0.0; 0.0; 0.0],0.8561702422928392,[0.7469643950462341; 0.8303748369216919; 0.4942336976528168; 0.9137876033782959; 0.8029077053070068]
34,0.5348061329744773,[0.0; 0.0; 0.0; 0.0; 0.0],0.8899742636764258,[0.732286810874939; 0.8218945264816284; 0.4789321720600128; 0.9069529175758362; 0.7765620946884155]
35,0.5053577366517342,[0.0; 0.0; 0.0; 0.0; 0.0],0.9408360928819891,[0.7558008432388306; 0.8316220641136169; 0.4691404402256012; 0.9199360013008118; 0.7867026329040527]
36,0.48763353514092384,[0.0; 0.0; 0.0; 0.0; 0.0],0.8849031465095386,[0.7094041705131531; 0.8286433219909668; 0.5032265782356262; 0.9194920063018799; 0.7993733286857605]
37,0.49288399185302767,[0.0; 0.0; 0.0; 0.0; 0.0],1.0025720910022133,[0.6880233883857727; 0.8235721588134766; 0.45045632123947144; 0.9132488965988159; 0.7792671918869019]
38,0.47465444545345853,[0.0; 0.0; 0.0; 0.0; 0.0],0.8869861280708983,[0.7644377946853638; 0.8203088641166687; 0.4567527174949646; 0.9223513603210449; 0.7816816568374634]
39,0.4706862750432349,[0.0; 0.0; 0.0; 0.0; 0.0],0.9677452936507108,[0.7283521890640259; 0.841935932636261; 0.47237086296081543; 0.921159565448761; 0.7848924994468689]
40,0.4552939168401638,[0.0; 0.0; 0.0; 0.0; 0.0],0.963671322454486,[0.7613692283630371; 0.8293966054916382; 0.4862990379333496; 0.9220023155212402; 0.7668851613998413]
41,0.4610910628805097,[0.0; 0.0; 0.0; 0.0; 0.0],0.9834535017348173,[0.7626303434371948; 0.8491865396499634; 0.5343107581138611; 0.9231898188591003; 0.7921801805496216]
42,0.4563481676131158,[0.0; 0.0; 0.0; 0.0; 0.0],0.8724022455382765,[0.7435653209686279; 0.819750189781189; 0.48638036847114563; 0.9170524477958679; 0.8027748465538025]
43,0.44795653454252166,[0.0; 0.0; 0.0; 0.0; 0.0],1.018617830778423,[0.7596818208694458; 0.8474341630935669; 0.5005208253860474; 0.9233866333961487; 0.775862455368042]
44,0.4425807965643885,[0.0; 0.0; 0.0; 0.0; 0.0],0.9054433766164278,[0.7546842098236084; 0.8355213403701782; 0.5255091190338135; 0.9259482622146606; 0.7969852089881897]
45,0.4306901234138354,[0.0; 0.0; 0.0; 0.0; 0.0],1.0914915068107738,[0.7726622819900513; 0.834658145904541; 0.5333360433578491; 0.9220350980758667; 0.782496988773346]
46,0.42127045035099087,[0.0; 0.0; 0.0; 0.0; 0.0],0.9671917066239474,[0.7612233757972717; 0.8452074527740479; 0.49196434020996094; 0.9249300956726074; 0.8081833720207214]
47,0.40492539150562246,[0.0; 0.0; 0.0; 0.0; 0.0],1.0151656301398027,[0.7669908404350281; 0.8545218706130981; 0.5108827352523804; 0.9277722835540771; 0.7910276651382446]
48,0.3982452434419796,[0.0; 0.0; 0.0; 0.0; 0.0],0.9903710223080819,[0.7585800886154175; 0.8549908399581909; 0.5279149413108826; 0.9285109043121338; 0.7986036539077759]
49,0.39653835207158106,[0.0; 0.0; 0.0; 0.0; 0.0],1.0711000864965874,[0.770821750164032; 0.851692259311676; 0.5531065464019775; 0.9223262071609497; 0.7858092784881592]
50,0.3888899986580771,[0.0; 0.0; 0.0; 0.0; 0.0],1.0640459876311452,[0.7535768151283264; 0.8509054780006409; 0.5235166549682617; 0.9268195629119873; 0.7913638353347778]
51,0.3803308554174621,[0.0; 0.0; 0.0; 0.0; 0.0],1.1148370776260108,[0.7713232040405273; 0.8583201169967651; 0.5397546887397766; 0.9319416284561157; 0.7775013446807861]
52,0.3790116762746512,[0.0; 0.0; 0.0; 0.0; 0.0],0.9644696963460822,[0.7676166296005249; 0.8361152410507202; 0.4982143044471741; 0.921893298625946; 0.7929279804229736]
53,0.38959386385566086,[0.0; 0.0; 0.0; 0.0; 0.0],1.1743273086715162,[0.7707297205924988; 0.8520753383636475; 0.4934536814689636; 0.9246869087219238; 0.783441960811615]
54,0.3706701207108319,[0.0; 0.0; 0.0; 0.0; 0.0],1.0564175425914295,[0.7444915771484375; 0.8513472080230713; 0.5168144702911377; 0.922447681427002; 0.7944670915603638]
55,0.3581894852599298,[0.0; 0.0; 0.0; 0.0; 0.0],1.0515205065409343,[0.7582032680511475; 0.8514731526374817; 0.5072160959243774; 0.9247209429740906; 0.795006513595581]
56,0.35750456216845816,[0.0; 0.0; 0.0; 0.0; 0.0],1.096863629525168,[0.7634002566337585; 0.858307957649231; 0.48822182416915894; 0.9297800660133362; 0.7859494090080261]
57,0.34676615660290583,[0.0; 0.0; 0.0; 0.0; 0.0],1.0765071375328197,[0.7792561054229736; 0.8578583002090454; 0.5265097618103027; 0.9317218065261841; 0.774803876876831]
