epoch,train_loss,train_eval,test_loss,test_eval
1,1.6343687717488269,[0.0; 0.0; 0.0; 0.0; 0.0],1.5495732876292445,[0.41947638988494873; 0.6711289882659912; 0.04196946322917938; 0.5422946214675903; 0.059336066246032715]
2,1.4028460000524459,[0.0; 0.0; 0.0; 0.0; 0.0],1.2530558799442493,[0.6438499689102173; 0.7480230927467346; 0.06692595779895782; 0.7914854288101196; 0.09176874160766602]
3,1.2432802449788478,[0.0; 0.0; 0.0; 0.0; 0.0],1.1477576745183844,[0.6987404823303223; 0.7688650488853455; 0.0875517725944519; 0.8337689638137817; 0.21145637333393097]
4,1.128867366456038,[0.0; 0.0; 0.0; 0.0; 0.0],1.0364889345671002,[0.7139409780502319; 0.7980971932411194; 0.07612816244363785; 0.861155092716217; 0.5443278551101685]
5,1.0407626728874695,[0.0; 0.0; 0.0; 0.0; 0.0],0.9577628415927553,[0.7482794523239136; 0.8066903352737427; 0.07702505588531494; 0.8729428052902222; 0.6745433211326599]
6,0.9531432036269316,[0.0; 0.0; 0.0; 0.0; 0.0],0.908427751900857,[0.7499256730079651; 0.7962340116500854; 0.12336283922195435; 0.8826571702957153; 0.6310814023017883]
7,0.9003868708284223,[0.0; 0.0; 0.0; 0.0; 0.0],0.9018356538655465,[0.7395709753036499; 0.806087076663971; 0.1471434235572815; 0.8766617178916931; 0.635663628578186]
8,0.8617537446632554,[0.0; 0.0; 0.0; 0.0; 0.0],0.8358754965296963,[0.7504018545150757; 0.8140584826469421; 0.16516351699829102; 0.8813372850418091; 0.6495134234428406]
9,0.81596981360686,[0.0; 0.0; 0.0; 0.0; 0.0],0.7921126474413955,[0.7447789311408997; 0.8186442852020264; 0.26298049092292786; 0.8898176550865173; 0.7342097759246826]
10,0.7833336295671021,[0.0; 0.0; 0.0; 0.0; 0.0],0.8362482273787782,[0.7650172710418701; 0.8195632696151733; 0.21076959371566772; 0.8817757368087769; 0.6041091680526733]
11,0.7491248789475716,[0.0; 0.0; 0.0; 0.0; 0.0],0.7694912626032244,[0.7513686418533325; 0.832050085067749; 0.2243710160255432; 0.8814911842346191; 0.75635826587677]
12,0.7026953706415021,[0.0; 0.0; 0.0; 0.0; 0.0],0.7573054736120659,[0.7692360877990723; 0.8130995035171509; 0.20976826548576355; 0.9062976241111755; 0.7108052968978882]
13,0.6827368362586757,[0.0; 0.0; 0.0; 0.0; 0.0],0.8479091054514835,[0.7451879978179932; 0.817111611366272; 0.24783849716186523; 0.9069910049438477; 0.7432765364646912]
14,0.6647183531956957,[0.0; 0.0; 0.0; 0.0; 0.0],0.7299402743055109,[0.7680110931396484; 0.8317563533782959; 0.27649450302124023; 0.8977091312408447; 0.7824018001556396]
15,0.6306819667089854,[0.0; 0.0; 0.0; 0.0; 0.0],0.7073706879950407,[0.7708912491798401; 0.8285194635391235; 0.3231143057346344; 0.90971839427948; 0.7907038927078247]
16,0.6177580432912898,[0.0; 0.0; 0.0; 0.0; 0.0],0.7349988201208282,[0.7543634176254272; 0.8159229755401611; 0.33627015352249146; 0.9001726508140564; 0.7954944372177124]
17,0.5958484769130648,[0.0; 0.0; 0.0; 0.0; 0.0],0.6923703885914987,[0.7476658821105957; 0.8275755643844604; 0.3487197756767273; 0.9095985889434814; 0.7393718957901001]
