epoch,train_loss,train_eval,test_loss,test_eval
71,0.35036124891003234,[0.0; 0.0; 0.0; 0.0; 0.0],0.9591909082312333,[0.7854709625244141; 0.8428808450698853; 0.5223715305328369; 0.9283759593963623; 0.8250147104263306]
72,0.3506286284386717,[0.0; 0.0; 0.0; 0.0; 0.0],0.9658910705332171,[0.7823514342308044; 0.8526985049247742; 0.5605133771896362; 0.9292598962783813; 0.8204924464225769]
73,0.3412766288184699,[0.0; 0.0; 0.0; 0.0; 0.0],1.002321446151064,[0.7859059572219849; 0.8534650206565857; 0.5423569679260254; 0.9277378916740417; 0.821297287940979]
74,0.345645814015639,[0.0; 0.0; 0.0; 0.0; 0.0],1.0234771695053368,[0.7729348540306091; 0.8450801968574524; 0.4715428352355957; 0.9248261451721191; 0.8317074775695801]
75,0.3349638556934087,[0.0; 0.0; 0.0; 0.0; 0.0],1.0371103830504835,[0.7857249975204468; 0.8449313640594482; 0.49612677097320557; 0.926642894744873; 0.8214545845985413]
76,0.33016094782494554,[0.0; 0.0; 0.0; 0.0; 0.0],0.9894957270538598,[0.7778839468955994; 0.8520965576171875; 0.5457980632781982; 0.9285438060760498; 0.8283027410507202]
77,0.3245663952748507,[0.0; 0.0; 0.0; 0.0; 0.0],1.0311517046208967,[0.7755801677703857; 0.8509282469749451; 0.5023982524871826; 0.9299518465995789; 0.8264691233634949]
78,0.32382600295622616,[0.0; 0.0; 0.0; 0.0; 0.0],1.04840742496022,[0.78033047914505; 0.8511533141136169; 0.5120389461517334; 0.9308977723121643; 0.8022520542144775]
79,0.31781645194847324,[0.0; 0.0; 0.0; 0.0; 0.0],1.0598001187307793,[0.7732280492782593; 0.8485460877418518; 0.5044726133346558; 0.9283273220062256; 0.824176549911499]
80,0.31583789405443813,[0.0; 0.0; 0.0; 0.0; 0.0],1.0524918091924567,[0.7798162698745728; 0.8511620759963989; 0.506158709526062; 0.9283109903335571; 0.8247630000114441]
81,0.3121844088004914,[0.0; 0.0; 0.0; 0.0; 0.0],1.05691393216451,[0.7817761898040771; 0.8554244637489319; 0.5227319002151489; 0.9273774027824402; 0.8202164173126221]
82,0.31031585489677277,[0.0; 0.0; 0.0; 0.0; 0.0],1.0414298919209264,[0.7870630025863647; 0.8507145047187805; 0.5349667072296143; 0.9288204908370972; 0.8227568864822388]
83,0.3039242172609628,[0.0; 0.0; 0.0; 0.0; 0.0],0.9997972500951666,[0.7732150554656982; 0.8551029562950134; 0.5499118566513062; 0.9290944337844849; 0.831853985786438]
84,0.30112478137016296,[0.0; 0.0; 0.0; 0.0; 0.0],1.0670512203584637,[0.7764493227005005; 0.8490138649940491; 0.5127335786819458; 0.9270108342170715; 0.8251193761825562]
85,0.30234701842661726,[0.0; 0.0; 0.0; 0.0; 0.0],1.0895773757968032,[0.7748916149139404; 0.8509125709533691; 0.4998060464859009; 0.9294408559799194; 0.8198544979095459]
86,0.29961847758977356,[0.0; 0.0; 0.0; 0.0; 0.0],1.0605582228878088,[0.7849757671356201; 0.8521100878715515; 0.5360021591186523; 0.9287640452384949; 0.8173295259475708]
87,0.29538302468937755,[0.0; 0.0; 0.0; 0.0; 0.0],1.0298845767974854,[0.783160924911499; 0.8542229533195496; 0.5368515253067017; 0.9303122758865356; 0.8275816440582275]
88,0.2941462509416323,[0.0; 0.0; 0.0; 0.0; 0.0],1.0318628486834074,[0.7831248641014099; 0.8511945009231567; 0.5350180864334106; 0.9295327663421631; 0.8289191722869873]
89,0.2877891318950695,[0.0; 0.0; 0.0; 0.0; 0.0],1.046719513441387,[0.7792760133743286; 0.8533560633659363; 0.5207657814025879; 0.9296524524688721; 0.8204649686813354]
90,0.2861752131785252,[0.0; 0.0; 0.0; 0.0; 0.0],1.072401994153073,[0.780768632888794; 0.8541876077651978; 0.5255464911460876; 0.9293792843818665; 0.8285222053527832]
91,0.2851876373717327,[0.0; 0.0; 0.0; 0.0; 0.0],1.0637463770414655,[0.7795694470405579; 0.8523901104927063; 0.5324971079826355; 0.9303040504455566; 0.8268600702285767]
92,0.2840911352608114,[0.0; 0.0; 0.0; 0.0; 0.0],1.0578741629918416,[0.7788248062133789; 0.8563462495803833; 0.5253576636314392; 0.9310402870178223; 0.8284252882003784]
93,0.2808957217676487,[0.0; 0.0; 0.0; 0.0; 0.0],1.0931277149601986,[0.7779139280319214; 0.854314923286438; 0.5184613466262817; 0.9310528039932251; 0.8282515406608582]
94,0.27930084864298504,[0.0; 0.0; 0.0; 0.0; 0.0],1.074042378810414,[0.7800341844558716; 0.8548967838287354; 0.5237067937850952; 0.931696891784668; 0.8244864344596863]
95,0.2765409498091039,[0.0; 0.0; 0.0; 0.0; 0.0],1.0602379012526126,[0.7820188999176025; 0.8532833456993103; 0.5271682739257812; 0.9310647249221802; 0.8299214839935303]
96,0.2753630259442277,[0.0; 0.0; 0.0; 0.0; 0.0],1.086289690251936,[0.7808896899223328; 0.8538551330566406; 0.523783802986145; 0.9308861494064331; 0.82468581199646]
97,0.2740869333938784,[0.0; 0.0; 0.0; 0.0; 0.0],1.0736954839606034,[0.7783545255661011; 0.8529970049858093; 0.5194531083106995; 0.9301306009292603; 0.8244239687919617]
98,0.27281668032241974,[0.0; 0.0; 0.0; 0.0; 0.0],1.086116960174159,[0.7790703177452087; 0.8543425798416138; 0.5223687291145325; 0.9313733577728271; 0.8204858303070068]
99,0.2728805731463906,[0.0; 0.0; 0.0; 0.0; 0.0],1.083192649640535,[0.77944016456604; 0.853174090385437; 0.5210208892822266; 0.9316354990005493; 0.8240203261375427]
100,0.2712164396218643,[0.0; 0.0; 0.0; 0.0; 0.0],1.0744202555271618,[0.7785876989364624; 0.8525586724281311; 0.5202833414077759; 0.9318044185638428; 0.8242390155792236]
